company_id,company_code,plant_code,storage_location,material_code,material_desc,material_uom,batch,quantity,material_type,material_group,material_group_desc,variety_type,variety,crop_type,crop_group,stl,odv,got,elisa,status,material_code_id
29192,1100,1002,CSA2,PRN-1460-FS-P10KG,FS PADDY PRN-1460-FS-P10KG FOR SOWING,KG,922448269,3560,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1460-FS,FIELD CROPS,PADDY,A,,,,1,606
29193,1100,1002,CS33,PRN-1460-FS-P15KG,FS PADDY PRN-1460-FS-P15KG FOR SOWING,KG,921447946,795,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1460-FS,FIELD CROPS,PADDY,A,,,,1,606
29194,1100,1002,CS33,PRN-1460-FS-P15KG,FS PADDY PRN-1460-FS-P15KG FOR SOWING,KG,921447947,2115,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1460-FS,FIELD CROPS,PADDY,,,,,1,606
29195,1100,1002,CS33,PRN-1460-FS-P15KG,FS PADDY PRN-1460-FS-P15KG FOR SOWING,KG,921447983,1635,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1460-FS,FIELD CROPS,PADDY,A,,,,1,606
29196,1100,1002,CS33,PRN-1460-FS-P15KG,FS PADDY PRN-1460-FS-P15KG FOR SOWING,KG,921447985,1935,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1460-FS,FIELD CROPS,PADDY,,,,,1,606
29197,1100,1002,CS33,PRN-1466-FS-P20KG,FS PADDY PRN-1466-FS-P20KG FOR SOWING,KG,921920649,3400,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1466-FS,FIELD CROPS,PADDY,A,,,,1,606
29198,1100,1002,CS33,PRN-1466-FS-P20KG,FS PADDY PRN-1466-FS-P20KG FOR SOWING,KG,921921143,2400,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1466-FS,FIELD CROPS,PADDY,A,,,,1,606
29199,1100,1002,CS31,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,20954031A,1876,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29200,1100,1002,CS31,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106120,4806,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29201,1100,1002,CS31,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106132,1933,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29202,1100,1002,CS31,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106171,4538,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29203,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,20954037,8542,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29204,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,20954043A,2520,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29205,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,20954045A,2400,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29206,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,20954046B,1300,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29207,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,20954050A,1300,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29208,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,20954051A,780,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29209,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,20954052A,1200,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29210,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106129A,4422,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,,,,,1,506
29211,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106145,3499,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29212,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106145A,6160,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29213,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106148,8588,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29214,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106152,3600,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29215,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106155,5245,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29216,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106156,3750,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29217,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106160,3600,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29218,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106161,3075,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,,,,,1,506
29219,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106167,8172,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29220,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106168,4086,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29221,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106169,1181,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29222,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106170,7575,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29223,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106172A,1470,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,,,,,1,506
29224,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106173,6375,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29225,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106174,4650,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29226,1100,1002,CS32,PRN-1466-RM,PADDY RAW SEED PRN-1466-RM,KG,21106178,3375,ZRSD,506,Paddy,RES.VARIETIES,NP-7060,FIELD CROPS,PADDY,A,,,,1,506
29227,1100,1002,8,PRN-1468-FS,FS PADDY BULKSEED PRN-1468-FS,KG,520447493,60,ZBLK,606,Paddy Foundation,FOUNDATION,PRN-1468-FS,FIELD CROPS,PADDY,,,,,1,606
29228,1100,1002,8,PRN-1468-FS,FS PADDY BULKSEED PRN-1468-FS,KG,620448122,375,ZBLK,606,Paddy Foundation,FOUNDATION,PRN-1468-FS,FIELD CROPS,PADDY,,,,,1,606
29229,1100,1002,8,PRN-1468-FS,FS PADDY BULKSEED PRN-1468-FS,KG,920447641,135,ZBLK,606,Paddy Foundation,FOUNDATION,PRN-1468-FS,FIELD CROPS,PADDY,,,,,1,606
29230,1100,1002,8,PRN-1468-FS,FS PADDY BULKSEED PRN-1468-FS,KG,920448118,600,ZBLK,606,Paddy Foundation,FOUNDATION,PRN-1468-FS,FIELD CROPS,PADDY,,,,,1,606
29231,1100,1002,8,PRN-1468-FS,FS PADDY BULKSEED PRN-1468-FS,KG,920448119,255,ZBLK,606,Paddy Foundation,FOUNDATION,PRN-1468-FS,FIELD CROPS,PADDY,,,,,1,606
29232,1100,1002,CS33,PRN-1468-FS-P15KG,FS PADDY PRN-1468-FS-P15KG FOR SOWING,KG,921932001,135,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1468-FS,FIELD CROPS,PADDY,,,,,1,606
29233,1100,1002,CS33,PRN-1468-FS-P15KG,FS PADDY PRN-1468-FS-P15KG FOR SOWING,KG,921932002,2430,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1468-FS,FIELD CROPS,PADDY,A,,,,1,606
29234,1100,1002,CS34,PRN-1468-FS-P15KG,FS PADDY PRN-1468-FS-P15KG FOR SOWING,KG,921448491,885,FERT,606,Paddy Foundation,RES.VARIETIES,PRN-1468-FS,FIELD CROPS,PADDY,A,,,,1,606
29235,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954086,13514,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29236,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954196A,1341,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29237,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954239,67,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29238,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954248,690,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29239,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954266,2077,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29240,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954385,1938,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29241,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954386,4715,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29242,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954387,1938,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29243,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954413,2194,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29244,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954438,4832,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29245,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954441,5520,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29246,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954465,2176,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29247,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954473,3089,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29248,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954476,3926,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29249,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954478,2497,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29250,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104751,2917,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29251,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104752,2520,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29252,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104761,2644,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29253,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104795,1685,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29254,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104829,1761,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29255,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21105151,1512,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29256,1100,1002,AB01,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21105155,2998,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29257,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954120A,7288,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29258,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954174A,843,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29259,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954178A,1503,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29260,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954197A,2144,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29261,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954256,3034,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29262,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954282,1682,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29263,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954297,12265,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29264,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954307A,7353,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29265,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954381,1750,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29266,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954415,1564,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29267,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954416,3459,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29268,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954461,2481,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29269,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20954491,3005,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29270,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20956409,2207,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29271,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20956443,9266,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29272,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20956457,5313,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29273,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20956761,6968,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29274,1100,1002,AB03,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20956762A,1407,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29275,1100,1002,CS31,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104780,2102,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29276,1100,1002,CS31,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104783,3948,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29277,1100,1002,CS31,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104800,1279,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29278,1100,1002,CS31,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104816,3722,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29279,1100,1002,CS31,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104818,6958,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29280,1100,1002,CS31,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104822,4684,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29281,1100,1002,CS31,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104833,825,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29282,1100,1002,CS31,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104836,3647,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29283,1100,1002,CS32,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,20956522A,140,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29284,1100,1002,CS32,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21104756,3243,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29285,1100,1002,CS32,PRN-1468-RM,PADDY RAW SEED PRN-1468-RM,KG,21105157,1983,ZRSD,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,A,,,,1,506
29286,1100,1002,AB01,PRN-1468-TS,PADDY TREATED SEED PRN-1468-TS,KG,20954277,3300,ZTRS,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29287,1100,1002,AB01,PRN-1468-TS,PADDY TREATED SEED PRN-1468-TS,KG,21104801,2833,ZTRS,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29288,1100,1002,AB01,PRN-1468-TS,PADDY TREATED SEED PRN-1468-TS,KG,21105154,2850,ZTRS,506,Paddy,RES.VARIETIES,NP-3056,FIELD CROPS,PADDY,,,,,1,506
29289,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954494,13582,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29290,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954495,3854,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29291,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954496,8360,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29292,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954496A,6400,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,,,,,1,506
29293,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954497,16020,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29294,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954498,12095,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29295,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954499,3200,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29296,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954501,9184,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,,,,,1,506
29297,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954501A,16520,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,,,,,1,506
29298,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954502,9420,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29299,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954508,6518,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29300,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954509,3125,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29301,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954512,9125,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29302,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954513A,6811,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,,,,,1,506
29303,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,20954514,7757,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29304,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106179,2250,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29305,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106189,3507,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29306,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106196,12703,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29307,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106197,7434,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29308,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106198,5121,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29309,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106199,1859,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29310,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106202,8304,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29311,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106203,5722,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29312,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106204,8443,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29313,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106205,5421,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29314,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106206,1834,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29315,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106207,4440,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29316,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106208,10226,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29317,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106209,3789,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29318,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106210,2770,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29319,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106211,2620,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29320,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106212,4747,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
29321,1100,1002,CS32,PRN-1474-RM,PADDY RAW SEED PRN-1474-RM,KG,21106213,5051,ZRSD,506,Paddy,RES.VARIETIES,NP-9164,FIELD CROPS,PADDY,A,,,,1,506
